nbeval fitness
0 22444.0
0 25074.0
0 25865.0
0 24690.0
0 24940.0
0 24509.0
0 25252.0
0 25025.0
0 24702.0
0 24293.0
0 25124.0
0 24054.0
0 26135.0
0 25206.0
0 25963.0
0 26357.0
0 24902.0
0 24017.0
0 26068.0
0 26817.0
0 25925.0
